language,id,name,url,birth_place,native_language,other_languages,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,mp3_url,age,sex,has_mp3,length_of_time_speaking_english,sample_length
czech,1248,czech6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1248,"ostrava, czech republic",czech,french spanish latin japanese,7.0,academic,,0.0,https://accent.gmu.edu/soundtracks/czech6.mp3,20.0,male,True,13.0,371494.0
spanish,1249,spanish74,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1249,"zaragoza, spain",spanish,none,14.0,academic,,0.0,https://accent.gmu.edu/soundtracks/spanish74.mp3,44.0,male,True,30.0,348469.0
english,1250,english354,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,"christchurch, new zealand",english,maori french german,0.0,naturalistic,"new zealand, ireland, uk, usa",22.0,https://accent.gmu.edu/soundtracks/english354.mp3,23.0,female,True,23.0,349725.0
chaldean,1251,chaldean1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1251,"baghdad, iraq",chaldean,french spanish japanese,5.0,naturalistic,usa,31.0,https://accent.gmu.edu/soundtracks/chaldean1.mp3,41.0,male,True,36.0,388148.0
yakut,1252,yakut1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1252,"yakutsk, russia",yakut,russian spanish,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/yakut1.mp3,19.0,female,True,6.0,311794.0
arabic,1253,arabic34,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1253,"kuwait city, kuwait",arabic,french,6.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/arabic34.mp3,34.0,female,True,28.0,360310.0
russian,1254,russian29,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254,"chisinau, moldova",russian,german,6.0,academic,,0.0,https://accent.gmu.edu/soundtracks/russian29.mp3,21.0,male,True,15.0,380693.0
german,1255,german23,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1255,"herdecke, germany",german,french dutch spanish latin,11.0,academic,uk,0.2,https://accent.gmu.edu/soundtracks/german23.mp3,24.0,male,True,13.0,416618.0
english,1256,english355,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1256,"los angeles, california, usa",english,vietnamese,0.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/english355.mp3,19.0,male,True,19.0,428548.0
english,1257,english356,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1257,"morden, manitoba, canada",english,none,0.0,naturalistic,canada,23.0,https://accent.gmu.edu/soundtracks/english356.mp3,23.0,female,True,23.0,324962.0
english,1258,english357,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1258,"alto, georgia, usa",english,german,0.0,naturalistic,usa,24.0,https://accent.gmu.edu/soundtracks/english357.mp3,24.0,male,True,24.0,325033.0
english,1259,english358,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1259,"fredericton, new brunswick, canada",english,none,0.0,naturalistic,canada,19.0,https://accent.gmu.edu/soundtracks/english358.mp3,19.0,male,True,19.0,358880.0
dutch,1260,dutch16,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1260,"antwerp, belgium",dutch,french german,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch16.mp3,23.0,female,True,11.0,361990.0
dutch,1261,dutch17,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1261,"wilrijk, belgium",dutch,french spanish german,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch17.mp3,21.0,female,True,9.0,354694.0
dutch,1262,dutch18,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1262,"antwerp, belgium",dutch,french,14.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch18.mp3,23.0,male,True,9.0,411811.0
dutch,1263,dutch19,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1263,"heist-op-den-berg, belgium",dutch,french spanish,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch19.mp3,22.0,female,True,11.0,326124.0
dutch,1264,dutch20,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1264,"vlaams-brabant, belgium",dutch,french german,13.0,academic,usa,0.75,https://accent.gmu.edu/soundtracks/dutch20.mp3,21.0,female,True,8.0,367306.0
dutch,1265,dutch21,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1265,"diest, belgium",dutch,french,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch21.mp3,21.0,female,True,8.0,390957.0
dutch,1266,dutch22,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1266,"essen, belgium",dutch,french german,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch22.mp3,23.0,female,True,10.0,277220.0
lithuanian,1267,lithuanian5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1267,"klaipeda, lithuania",lithuanian,russian italian spanish german,9.0,academic,ireland,0.75,https://accent.gmu.edu/soundtracks/lithuanian5.mp3,24.0,female,True,15.0,410873.0
dutch,1268,dutch23,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1268,"antwerp, belgium",dutch,french german,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch23.mp3,23.0,male,True,10.0,381121.0
dutch,1269,dutch24,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1269,"seoul, south korea",dutch,none,14.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch24.mp3,23.0,female,True,9.0,354313.0
dutch,1270,dutch25,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1270,"wilrijk, belgium",dutch,french german mandarin,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch25.mp3,23.0,female,True,10.0,322743.0
dutch,1271,dutch26,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1271,"turnhout, belgium",dutch,french german italian,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch26.mp3,23.0,female,True,10.0,381552.0
kirundi,1272,rundi1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1272,"bururi, burundi",rundi,french swahili,14.0,academic,uk,0.1,https://accent.gmu.edu/soundtracks/rundi1.mp3,36.0,male,True,22.0,483493.0
spanish,1273,spanish75,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1273,"lima, peru",spanish,french dutch,5.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/spanish75.mp3,28.0,female,True,23.0,350423.0
dutch,1274,dutch27,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1274,"antwerp, belgium",dutch,french german,13.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/dutch27.mp3,21.0,female,True,8.0,371175.0
dutch,1275,dutch28,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1275,"antwerp, belgium",dutch,french german,8.0,naturalistic,,0.0,https://accent.gmu.edu/soundtracks/dutch28.mp3,22.0,male,True,14.0,346413.0
english,1276,english359,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,"sackville, new brunswick, canada",english,french latin german italian spanish,0.0,naturalistic,"canada, usa",32.0,https://accent.gmu.edu/soundtracks/english359.mp3,32.0,male,True,32.0,359652.0
english,1277,english360,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1277,"erie, pennsylvania, usa",english,hebrew,0.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/english360.mp3,19.0,female,True,19.0,384972.0
polish,1278,polish16,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1278,"koszalin, poland",polish,french german,8.0,academic,,0.0,https://accent.gmu.edu/soundtracks/polish16.mp3,19.0,male,True,11.0,336824.0
russian,1279,russian30,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279,"stavropol, russia",russian,none,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/russian30.mp3,18.0,male,True,6.0,404705.0
english,1280,english361,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1280,"burnsville, minnesota, usa",english,spanish chinese,0.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english361.mp3,20.0,female,True,20.0,483347.0
english,1281,english362,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1281,"cork, ireland",english,irish,0.0,naturalistic,ireland,21.0,https://accent.gmu.edu/soundtracks/english362.mp3,21.0,male,True,21.0,334925.0
turkish,1282,turkish22,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1282,"istanbul, turkey",turkish,azeri turk bosnian,6.0,academic,,0.0,https://accent.gmu.edu/soundtracks/turkish22.mp3,23.0,male,True,17.0,338800.0
serbian,1283,serbian17,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1283,"belgrade, serbia",serbian,french spanish,10.0,academic,,0.0,https://accent.gmu.edu/soundtracks/serbian17.mp3,29.0,female,True,19.0,434347.0
portuguese,1284,portuguese29,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1284,"vitoria, brazil",portuguese,german,8.0,academic,,0.0,https://accent.gmu.edu/soundtracks/portuguese29.mp3,28.0,male,True,20.0,371484.0
portuguese,1285,portuguese30,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1285,"juiz de fora, brazil",portuguese,none,24.0,academic,,0.0,https://accent.gmu.edu/soundtracks/portuguese30.mp3,26.0,female,True,2.0,331393.0
portuguese,1286,portuguese31,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1286,"belo horizonte, brazil",portuguese,italian,16.0,academic,uk,0.5,https://accent.gmu.edu/soundtracks/portuguese31.mp3,29.0,male,True,13.0,350498.0
english,1287,english363,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1287,"castle donington, uk",english,none,0.0,naturalistic,uk,20.0,https://accent.gmu.edu/soundtracks/english363.mp3,20.0,male,True,20.0,348370.0
english,1288,english364,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1288,"sydney, australia",english,french tagalog,0.0,naturalistic,australia,24.0,https://accent.gmu.edu/soundtracks/english364.mp3,28.0,female,True,28.0,401311.0
bosnian,1289,bosnian9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1289,"sarajevo, bosnia and herzegovina",bosnian,german french italian,5.0,academic,"uk, usa, south africa",15.0,https://accent.gmu.edu/soundtracks/bosnian9.mp3,47.0,male,True,42.0,321417.0
spanish,1290,spanish76,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1290,"la paz, bolivia",spanish,french italian,10.0,academic,uk,4.0,https://accent.gmu.edu/soundtracks/spanish76.mp3,27.0,male,True,17.0,378167.0
turkish,1291,turkish23,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1291,"adana, turkey",turkish,none,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/turkish23.mp3,37.0,female,True,26.0,444748.0
english,1292,english365,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1292,"oxford, uk",english,french,0.0,naturalistic,uk,52.0,https://accent.gmu.edu/soundtracks/english365.mp3,52.0,male,True,52.0,366081.0
english,1293,english366,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1293,"bournesmouth, uk",english,none,0.0,naturalistic,uk,25.0,https://accent.gmu.edu/soundtracks/english366.mp3,25.0,female,True,25.0,412373.0
english,1294,english367,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1294,"birkenhead, uk",english,french russian,0.0,naturalistic,uk,23.0,https://accent.gmu.edu/soundtracks/english367.mp3,25.0,female,True,25.0,344559.0
english,1295,english368,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1295,"strattford-on-avon, uk",english,french german,0.0,naturalistic,"uk, singapore",43.0,https://accent.gmu.edu/soundtracks/english368.mp3,43.0,male,True,43.0,398529.0
luxembourgeois,1296,luxembourgeois1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1296,"luxembourg, luxembourg",luxembourgeois,german french italian spanish latin,12.0,academic,"uk, usa",4.0,https://accent.gmu.edu/soundtracks/luxembourgeois1.mp3,54.0,female,True,42.0,381971.0
english,1297,english369,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1297,"mcminnville, oregon, usa",english,spanish,0.0,naturalistic,usa,27.0,https://accent.gmu.edu/soundtracks/english369.mp3,27.0,male,True,27.0,301442.0
hungarian,1298,hungarian8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1298,"pinkoc, hungary",hungarian,none,86.0,naturalistic,,0.0,https://accent.gmu.edu/soundtracks/hungarian8.mp3,86.0,female,True,0.0,1156282.0
chaldean,1299,chaldean2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1299,"baghdad, iraq",chaldean,arabic spanish,11.0,academic,usa,36.0,https://accent.gmu.edu/soundtracks/chaldean2.mp3,62.0,female,True,51.0,586096.0
dutch,1300,dutch29,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1300,"ede, netherlands",dutch,german french,7.0,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch29.mp3,29.0,male,True,22.0,334880.0
spanish,1301,spanish77,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1301,"jalisco, mexico",spanish,none,13.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/spanish77.mp3,45.0,male,True,32.0,342655.0
english,1302,english370,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1302,"pondicherry, india",english,french tamil,0.0,naturalistic,"canada, ireland",16.0,https://accent.gmu.edu/soundtracks/english370.mp3,22.0,male,True,22.0,393324.0
english,1303,english371,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,"colorado springs, colorado, usa",english,french,0.0,naturalistic,"usa, canada",27.0,https://accent.gmu.edu/soundtracks/english371.mp3,27.0,female,True,27.0,306758.0
french,1304,french36,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1304,"reims, france",french,none,10.0,academic,"usa, canada",1.5,https://accent.gmu.edu/soundtracks/french36.mp3,32.0,female,True,22.0,318829.0
portuguese,1305,portuguese32,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1305,"volta redonda, brazil",portuguese,spanish italian,12.0,naturalistic,"australia, usa",5.0,https://accent.gmu.edu/soundtracks/portuguese32.mp3,29.0,male,True,17.0,392000.0
french,1306,french37,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1306,"strasbourg, france",french,german,14.0,naturalistic,usa,2.0,https://accent.gmu.edu/soundtracks/french37.mp3,42.0,male,True,28.0,335315.0
english,1307,english372,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1307,"christiansburg, virginia, usa",english,none,0.0,naturalistic,usa,80.0,https://accent.gmu.edu/soundtracks/english372.mp3,80.0,male,True,80.0,518715.0
english,1308,english373,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1308,"russellville, kentucky, usa",english,none,0.0,naturalistic,usa,22.0,https://accent.gmu.edu/soundtracks/english373.mp3,22.0,male,True,22.0,325457.0
bahasa indonesia,1309,indonesian6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1309,"jakarta, indonesia",indonesian,javanese,8.0,academic,usa,2.5,https://accent.gmu.edu/soundtracks/indonesian6.mp3,20.0,male,True,12.0,433933.0
english,1310,english374,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1310,"milford haven, wales, uk",english,welsh,0.0,naturalistic,uk,36.0,https://accent.gmu.edu/soundtracks/english374.mp3,36.0,male,True,36.0,318962.0
russian,1311,russian31,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311,"tallinn, estonia",russian,estonian,4.0,naturalistic,uk,0.75,https://accent.gmu.edu/soundtracks/russian31.mp3,21.0,male,True,17.0,303160.0
english,1312,english375,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,"manchester, connecticut, usa",english,spanish,0.0,naturalistic,"usa, uk",28.0,https://accent.gmu.edu/soundtracks/english375.mp3,28.0,male,True,28.0,321103.0
estonian,1313,estonian2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1313,"viljandi, estonia",estonian,german russian,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/estonian2.mp3,27.0,male,True,15.0,374618.0
russian,1314,russian32,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314,"kiev, ukraine",russian,ukrainian french,14.0,academic,,0.0,https://accent.gmu.edu/soundtracks/russian32.mp3,31.0,female,True,17.0,334546.0
english,1315,english376,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1315,"pasadena, california, usa",english,none,0.0,naturalistic,usa,46.0,https://accent.gmu.edu/soundtracks/english376.mp3,46.0,male,True,46.0,346787.0
portuguese,1316,portuguese33,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1316,"brasilia, brazil",portuguese,spanish french,28.0,academic,"australia, new zealand",1.0,https://accent.gmu.edu/soundtracks/portuguese33.mp3,38.0,male,True,10.0,351387.0
russian,1317,russian33,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317,"karaganda, kazakhstan",russian,kazakh,17.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/russian33.mp3,24.0,female,True,7.0,418374.0
kurdish,1318,kurdish7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1318,"sanandaj, iran",kurdish,farsi,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/kurdish7.mp3,29.0,male,True,16.0,338578.0
