expressed_emotion,emotion_intensity,stimulus_id,sentences,semantically_neutral,number_of_surveys,raw_taget_emotion_score,raw_control_emotion_1_score,raw_control_emotion_2_score,raw_control_emotion_3_score,raw_control_emotion_4_score,raw_control_none_of_the_above_score,p_value,control_taget_emotion_score,control_control_emotion_1_score,control_control_emotion_2_score,control_control_emotion_3_score,control_control_emotion_4_score,control_control_none_of_the_above_score,valence,intensity,arousal,target_emotion,control_emotion,control_emotion_2,control_emotion_3,control_emotion_4,control_emotion_5,original_id,speaker_id,speaker_age,speaker_gender,fixed_audio,stimulus_dir,id_corrected,file_exists,sample_length,path
Interested,High,JV21H,"I wonder, why?!",no,22,72.72727272727273,0.0,4.545454545454546,4.545454545454546,9.090909090909092,9.090909090909092,6.61471544205483e-10,67.14129244249726,0.0,0.0,0.0,0.0,0.0,3.36363636363636,2.90909090909091,2.77272727272727,Interested,Excited,Proud,Joking,Disappointed,None of the above,J-V21H,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Interested/JV21H.wav
Interested,High,JV21E,Who told you that? ,yes,20,80.0,5.0,5.0,0.0,5.0,5.0,4.030220601691781e-11,75.90361445783132,0.0,0.0,0.0,0.0,0.0,3.6,2.9,3.1,Interested,Excited,Proud,Joking,Disappointed,None of the above,J-V21E,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,26880.0,data/EU_Emotion_Stimulus_Set/Original/Interested/JV21E.wav
Interested,High,JV21B,What happened after that?,no,21,80.95238095238095,9.523809523809524,0.0,0.0,4.761904761904762,4.761904761904762,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,3.76190476190476,3.80952380952381,3.38095238095238,Interested,Excited,Proud,Joking,Disappointed,None of the above,J-V21B,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,26880.0,data/EU_Emotion_Stimulus_Set/Original/Interested/JV21B.wav
Interested,High,JV21A,What have you got there?,no,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.85,3.35,2.8,Interested,Excited,Proud,Joking,Disappointed,None of the above,J-V21A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,23808.0,data/EU_Emotion_Stimulus_Set/Original/Interested/JV21A.wav
Kind,High,JV24F,Is it almost over? ,yes,21,14.285714285714285,42.857142857142854,0.0,19.047619047619047,14.285714285714285,9.523809523809524,0.47310212324730583,0.0,31.153184165232357,0.0,2.467010900745838,0.0,0.0,3.28571428571429,2.66666666666667,2.76190476190476,Kind,Interested,Proud,Excitement,Frustrated,None of the above,J-V24F,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Kind/JV24F.wav
Kind,High,JV24H,Bet you weren't expecting that,yes,20,20.0,15.0,40.0,5.0,5.0,15.0,0.231250781007158,3.614457831325301,0.0,27.710843373493976,0.0,0.0,0.0,3.5,2.8,2.55,Kind,Interested,Proud,Excitement,Frustrated,None of the above,J-V24H,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,37632.0,data/EU_Emotion_Stimulus_Set/Original/Kind/JV24H.wav
Kind,High,JV24G,Let me do that ,yes,20,55.00000000000001,25.0,10.0,0.0,10.0,0.0,1.5294887418804137e-05,45.78313253012048,9.638554216867469,0.0,0.0,0.0,0.0,4.1,3.1,3.4,Kind,Interested,Proud,Excitement,Frustrated,None of the above,J-V24G,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Kind/JV24G.wav
Kind,High,JV24A,Let me help you,no,21,80.95238095238095,9.523809523809524,4.761904761904762,0.0,4.761904761904762,0.0,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,4.14285714285714,2.76190476190476,2.85714285714286,Kind,Interested,Proud,Excitement,Frustrated,None of the above,J-V24A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Kind/JV24A.wav
Neutral,High,JV14B,I knew it from the start,yes,23,13.043478260869565,26.08695652173913,4.3478260869565215,0.0,43.47826086956522,13.043478260869565,0.5488424854354452,0.0,10.948140387637505,0.0,0.0,31.901519119958095,0.0,2.65217391304348,2.95652173913043,3.1304347826087,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,J-V14B,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/JV14B.wav
Neutral,High,JV14G,This doesn't look good,yes,24,37.5,20.833333333333336,4.166666666666666,4.166666666666666,4.166666666666666,29.166666666666668,0.0033390531163042247,24.69879518072289,4.618473895582329,0.0,0.0,0.0,14.658634538152612,2.41666666666667,2.29166666666667,2.5,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,J-V14G,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/JV14G.wav
Proud,High,JV27D,What will we do now? ,yes,21,0.0,4.761904761904762,38.095238095238095,4.761904761904762,14.285714285714285,38.095238095238095,0.9782632889128426,0.0,0.0,25.41594951233505,0.0,0.0,25.41594951233505,3.23809523809524,2.61904761904762,2.66666666666667,Proud,Excited,Interested,Kind,Afraid,None of the above,J-V27D,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Proud/JV27D.wav
Proud,High,JV28D,Let me do that ,yes,22,27.27272727272727,9.090909090909092,18.181818181818183,9.090909090909092,4.545454545454546,31.818181818181817,0.14699928883333602,12.37677984665936,0.0,1.4238773274917844,0.0,0.0,17.853231106243154,3.18181818181818,3.04545454545455,3.0,Proud,Excited,Interested,Kind,Afraid,None of the above,J-V28D,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Proud/JV28D.wav
Sad,High,JV15D,Is this for me?,yes,20,20.0,20.0,0.0,10.0,0.0,50.0,0.231250781007158,3.614457831325301,3.614457831325301,0.0,0.0,0.0,39.75903614457831,2.65,2.15,2.4,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V15D,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,22272.0,data/EU_Emotion_Stimulus_Set/Original/Sad/JV15D.wav
Sad,High,JV15E,What's all this?,yes,20,45.0,20.0,0.0,5.0,0.0,30.0,0.0005985039366041001,33.734939759036145,3.614457831325301,0.0,0.0,0.0,15.662650602409636,2.45,2.7,2.55,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V15E,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Sad/JV15E.wav
Sad,High,JV15A,I can’t handle this,no,22,63.63636363636363,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,1.107464933092217e-07,56.18838992332967,1.4238773274917844,0.0,0.0,0.0,0.0,2.22727272727273,3.13636363636364,2.95454545454545,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V15A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Sad/JV15A.wav
Sad,High,fix__JV15C,I knew it from the start ,yes,21,66.66666666666666,0.0,0.0,23.809523809523807,9.523809523809524,0.0,4.558406052623809e-07,59.839357429718866,0.0,0.0,8.20424555364314,0.0,0.0,2.28571428571429,3.61904761904762,3.42857142857143,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V15Cx,J,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad,False,True,34560.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad/fix__JV15C.wav
Sad,High,JV15B,I’ve lost everything,no,21,80.95238095238095,0.0,9.523809523809524,4.761904761904762,4.761904761904762,0.0,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,2.65,3.8,3.9,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V15B,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,49536.0,data/EU_Emotion_Stimulus_Set/Original/Sad/JV15B.wav
Sneaky,High,JV26F,This doesn't look good,yes,21,33.33333333333333,0.0,38.095238095238095,4.761904761904762,4.761904761904762,19.047619047619047,0.04791953403692162,19.678714859437747,0.0,25.41594951233505,0.0,0.0,2.467010900745838,2.61904761904762,2.38095238095238,2.28571428571429,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,J-V26F,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/JV26F.wav
Sneaky,High,JV26A,I’ll do it when nobody is watching,no,22,68.18181818181817,0.0,0.0,22.727272727272727,4.545454545454546,4.545454545454546,1.107464933092217e-07,61.66484118291346,0.0,0.0,6.900328587075573,0.0,0.0,2.5,3.5,3.09090909090909,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,J-V26A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,40320.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/JV26A.wav
Surprised,High,JV19B,Did that really happen?,no,21,90.47619047619048,0.0,0.0,0.0,0.0,9.523809523809524,4.884981308350689e-15,88.52553069420539,0.0,0.0,0.0,0.0,0.0,3.66666666666667,3.52380952380952,2.9047619047619,Surprised,Happy,Joking ,Worried,Bored,None of the above,J-V19B,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/JV19B.wav
Unfriendly,High,JV25D,What are you going to do? ,yes,21,28.57142857142857,23.809523809523807,4.761904761904762,14.285714285714285,4.761904761904762,23.809523809523807,0.04791953403692162,13.941480206540444,8.20424555364314,0.0,0.0,0.0,8.20424555364314,2.66666666666667,2.52380952380952,2.38095238095238,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,J-V25D,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/JV25D.wav
Worried,High,fix__JV22B,"Oh no, I think its broken! ",no,25,56.00000000000001,12.0,28.000000000000004,4.0,0.0,0.0,1.2794332658883079e-06,46.98795180722892,0.0,13.253012048192772,0.0,0.0,0.0,2.32,3.48,3.08,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,J-V22Bx,J,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Worried,False,True,43008.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Worried/fix__JV22B.wav
Worried,High,JV22C,This doesn't look good ,no,21,61.904761904761905,14.285714285714285,23.809523809523807,0.0,0.0,0.0,4.558406052623809e-07,54.102122776821574,0.0,8.20424555364314,0.0,0.0,0.0,2.65,3.75,3.6,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,J-V22C,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Worried/JV22C.wav
Worried,High,JV22A,I think I’ve lost it,no,20,75.0,5.0,20.0,0.0,0.0,0.0,8.685280272757723e-10,69.87951807228916,0.0,3.614457831325301,0.0,0.0,0.0,2.35,3.8,3.0,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,J-V22A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Worried/JV22A.wav
Sad,Low,JV16A,I’ve lost everything,no,20,90.0,5.0,0.0,5.0,0.0,0.0,2.7644553313166398e-14,87.95180722891567,0.0,0.0,0.0,0.0,0.0,1.55,3.65,3.85,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,J-V16A,J,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity,False,True,37632.0,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity/JV16A.wav
Angry,High,fix__GV17G,Here we go again ,yes,21,19.047619047619047,9.523809523809524,19.047619047619047,23.809523809523807,14.285714285714285,14.285714285714285,0.26495137787668677,2.467010900745838,0.0,2.467010900745838,8.20424555364314,0.0,0.0,2.61904761904762,3.76190476190476,3.38095238095238,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,G-V17Gx,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Angry,False,True,28416.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Angry/fix__GV17G.wav
Angry,High,fix__GV17E,I knew it would happen,yes,21,19.047619047619047,4.761904761904762,14.285714285714285,19.047619047619047,33.33333333333333,9.523809523809524,0.26495137787668677,2.467010900745838,0.0,0.0,2.467010900745838,19.678714859437747,0.0,2.66666666666667,3.47619047619048,3.28571428571429,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,G-V17Ex,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Angry,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Angry/fix__GV17E.wav
Angry,High,GV17F,It was always like that ,yes,22,54.54545454545454,4.545454545454546,18.181818181818183,4.545454545454546,4.545454545454546,13.636363636363635,5.6418602425445386e-05,45.23548740416209,0.0,1.4238773274917844,0.0,0.0,0.0,2.36363636363636,3.72727272727273,3.0,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,G-V17F,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,34944.0,data/EU_Emotion_Stimulus_Set/Original/Angry/GV17F.wav
Angry,High,GV17D,What's all this? ,yes,21,66.66666666666666,19.047619047619047,0.0,4.761904761904762,4.761904761904762,4.761904761904762,4.558406052623809e-07,59.839357429718866,2.467010900745838,0.0,0.0,0.0,0.0,2.0952380952381,4.04761904761905,3.57142857142857,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,G-V17D,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Angry/GV17D.wav
Angry,High,GV17A,What do you think you’re doing?,no,21,80.95238095238095,0.0,14.285714285714285,4.761904761904762,0.0,0.0,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,1.80952380952381,4.19047619047619,3.85714285714286,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,G-V17A,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Angry/GV17A.wav
Frustrated,High,fix__GV23D,This doesn't look good ,yes,21,47.61904761904761,0.0,14.285714285714285,9.523809523809524,9.523809523809524,19.047619047619047,0.0009723558912100305,36.89041881812965,0.0,0.0,0.0,0.0,2.467010900745838,2.428571429,2.952380952,2.904761905,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,G-V23Dx,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Frustrated,False,True,41088.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Frustrated/fix__GV23D.wav
Frustrated,High,GV23B,What will we do now? ,yes,20,55.00000000000001,0.0,5.0,0.0,0.0,40.0,1.5294887418804137e-05,45.78313253012048,0.0,0.0,0.0,0.0,27.710843373493976,2.45,3.35,2.85,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,G-V23B,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/GV23B.wav
Frustrated,High,GV23A,Why won’t this work?!,no,21,80.95238095238095,0.0,4.761904761904762,9.523809523809524,4.761904761904762,0.0,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,2.33333333333333,3.66666666666667,3.42857142857143,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,G-V23A,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/GV23A.wav
Interested,High,fix__GV21D,Let me do that ,yes,21,23.809523809523807,23.809523809523807,14.285714285714285,19.047619047619047,9.523809523809524,9.523809523809524,0.26495137787668677,8.20424555364314,8.20424555364314,0.0,2.467010900745838,0.0,0.0,3.761904762,3.571428571,3.238095238,Interested,Excited,Proud,Joking,Disappointed,None of the above,G-V21Dx,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested/fix__GV21D.wav
Interested,High,GV21C,What will we do now?,yes,20,25.0,10.0,5.0,5.0,35.0,20.0,0.10184048902816756,9.638554216867469,0.0,0.0,0.0,21.686746987951803,3.614457831325301,2.55,3.35,3.05,Interested,Excited,Proud,Joking,Disappointed,None of the above,G-V21C,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Interested/GV21C.wav
Interested,High,GV21A,What have you got there?,no,21,85.71428571428571,4.761904761904762,4.761904761904762,0.0,4.761904761904762,0.0,7.822631431508853e-12,82.78829604130809,0.0,0.0,0.0,0.0,0.0,3.85714285714286,3.61904761904762,3.04761904761905,Interested,Excited,Proud,Joking,Disappointed,None of the above,G-V21A,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Interested/GV21A.wav
Kind,High,GV24H,Bet you weren't expecting that,yes,22,18.181818181818183,18.181818181818183,31.818181818181817,4.545454545454546,13.636363636363635,13.636363636363635,0.29964316877179,1.4238773274917844,1.4238773274917844,17.853231106243154,0.0,0.0,0.0,3.36363636363636,2.77272727272727,2.72727272727273,Kind,Interested,Proud,Excitement,Frustrated,None of the above,G-V24H,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Kind/GV24H.wav
Kind,High,GV24B,I thought you would like it,no,21,28.57142857142857,9.523809523809524,33.33333333333333,9.523809523809524,14.285714285714285,4.761904761904762,0.04791953403692162,13.941480206540444,0.0,19.678714859437747,0.0,0.0,0.0,3.85,3.25,3.4,Kind,Interested,Proud,Excitement,Frustrated,None of the above,G-V24B,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,23808.0,data/EU_Emotion_Stimulus_Set/Original/Kind/GV24B.wav
Kind,High,GV24G,Let me do that ,yes,21,66.66666666666666,4.761904761904762,0.0,0.0,23.809523809523807,4.761904761904762,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,8.20424555364314,0.0,3.47619047619048,2.9047619047619,2.80952380952381,Kind,Interested,Proud,Excitement,Frustrated,None of the above,G-V24G,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Kind/GV24G.wav
Neutral,High,GV14B,I knew it from the start,yes,22,31.818181818181817,22.727272727272727,4.545454545454546,0.0,36.36363636363637,4.545454545454546,0.020959056541298593,17.853231106243154,6.900328587075573,0.0,0.0,23.329682365826944,0.0,2.77272727272727,2.54545454545455,2.59090909090909,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,G-V14B,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,25728.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/GV14B.wav
Neutral,High,fix__GV14C,Here we go again,yes,25,40.0,20.0,0.0,8.0,32.0,0.0,0.0012338059538373747,27.710843373493976,3.614457831325301,0.0,0.0,18.072289156626507,0.0,2.56,2.52,2.52,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,G-V14Cx,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Neutral,False,True,25728.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Neutral/fix__GV14C.wav
Neutral,High,GV14F,It was always like that,yes,21,52.38095238095239,28.57142857142857,0.0,4.761904761904762,14.285714285714285,0.0,3.0248965602996947e-05,42.62765347102697,13.941480206540444,0.0,0.0,0.0,0.0,3.25,2.75,2.75,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,G-V14F,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/GV14F.wav
Neutral,High,GV14A,Is this for me? ,yes,20,75.0,10.0,0.0,5.0,10.0,0.0,8.685280272757723e-10,69.87951807228916,0.0,0.0,0.0,0.0,0.0,3.3,2.2,2.5,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,G-V14A,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/GV14A.wav
Proud,High,GV28D,Let me do that ,yes,20,0.0,0.0,35.0,50.0,0.0,15.0,0.9739159466954111,0.0,0.0,21.686746987951803,39.75903614457831,0.0,0.0,3.8,3.0,2.6,Proud,Excited,Interested,Kind,Afraid,None of the above,G-V28D,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,28416.0,data/EU_Emotion_Stimulus_Set/Original/Proud/GV28D.wav
Proud,High,GV27D,What will we do now? ,yes,21,0.0,4.761904761904762,38.095238095238095,4.761904761904762,19.047619047619047,33.33333333333333,0.9782632889128426,0.0,0.0,25.41594951233505,0.0,2.467010900745838,19.678714859437747,3.04761904761905,3.04761904761905,3.23809523809524,Proud,Excited,Interested,Kind,Afraid,None of the above,G-V27D,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Proud/GV27D.wav
Proud,High,GV27A,I worked hard on this,no,24,58.333333333333336,8.333333333333332,4.166666666666666,8.333333333333332,4.166666666666666,16.666666666666664,6.057541739323824e-07,49.799196787148595,0.0,0.0,0.0,0.0,-0.4016064257028138,3.29166666666667,2.91666666666667,3.125,Proud,Excited,Interested,Kind,Afraid,None of the above,G-V27A,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,36480.0,data/EU_Emotion_Stimulus_Set/Original/Proud/GV27A.wav
Proud,High,GV27C,Yes it happened again ,yes,21,66.66666666666666,4.761904761904762,4.761904761904762,4.761904761904762,0.0,19.047619047619047,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,2.467010900745838,3.66666666666667,2.9047619047619,2.47619047619048,Proud,Excited,Interested,Kind,Afraid,None of the above,G-V27C,G,15,Female,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Proud/GV27C.wav
Sad,High,fix__GV15C,I knew it from the start ,yes,21,42.857142857142854,23.809523809523807,9.523809523809524,0.0,14.285714285714285,9.523809523809524,0.004243560494012311,31.153184165232357,8.20424555364314,0.0,0.0,0.0,0.0,3.19047619047619,3.80952380952381,3.33333333333333,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,G-V15Cx,G,15,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad/fix__GV15C.wav
